E_BEB(eV),Q_BEB(A^2),Q_DM(A^2),Q_combined(A^2)
8.0486,0,0,0
9,0.20639,0.047361,0.051578
10,0.43078,0.16774,0.17515
11,0.64633,0.3251,0.33471
12,0.89091,0.52272,0.53442
13,1.1874,0.76667,0.78087
14,1.5601,1.046,1.0644
15,1.9959,1.3977,1.4205
16,2.4138,1.7805,1.806
17,2.8087,2.1752,2.2023
18,3.225,2.6143,2.6421
19,3.6393,3.0756,3.1028
20,4.0311,3.5301,3.5558
21,4.4387,4.0163,4.0392
22,4.8235,4.4888,4.5081
23,5.1853,4.9418,4.9567
24,5.5245,5.3726,5.3824
25,5.8419,5.7801,5.7843
26,6.1383,6.1637,6.1618
27,6.4149,6.5236,6.5153
28,6.6728,6.8604,6.8451
29,6.9136,7.1753,7.1527
30,7.1455,7.4777,7.4474
31,7.3621,7.7606,7.7222
32,7.5644,8.0245,7.9775
33,7.7533,8.2701,8.2143
34,7.9295,8.4984,8.4335
35,8.0938,8.7102,8.636
36,8.2471,8.9066,8.8227
37,8.3899,9.0883,8.9945
38,8.5229,9.2563,9.1524
39,8.6467,9.4114,9.2972
40,8.762,9.5543,9.4296
41,8.8692,9.6859,9.5504
42,8.9689,9.8068,9.6605
43,9.0615,9.9177,9.7604
44,9.1474,10.0192,9.8507
45,9.2271,10.112,9.9322
46,9.3009,10.1965,10.0054
47,9.3692,10.2734,10.0708
48,9.4323,10.343,10.129
49,9.4905,10.4058,10.1804
50,9.5442,10.4624,10.2254
52,9.6387,10.5581,10.2983
54,9.718,10.6329,10.3508
56,9.7836,10.6896,10.3856
58,9.837,10.7302,10.4053
60,9.8797,10.7568,10.4121
62,9.9127,10.771,10.408
64,9.9371,10.7744,10.3946
66,9.9538,10.7683,10.3737
68,9.9637,10.7539,10.3465
70,9.9674,10.7321,10.3142
72,9.9655,10.704,10.2779
74,9.9587,10.6702,10.2383
76,9.9475,10.6316,10.1964
78,9.9323,10.5887,10.1526
80,9.9136,10.5421,10.1074
82,9.8917,10.4923,10.0614
84,9.8669,10.4396,10.0147
86,9.8396,10.3846,9.9676
88,9.8099,10.3275,9.9204
90,9.7783,10.2687,9.8731
92,9.7448,10.2084,9.8257
94,9.7097,10.1468,9.7785
96,9.6731,10.0842,9.7314
98,9.6353,10.0208,9.6843
100,9.5963,9.9567,9.6374
110,9.3889,9.6311,9.4046
120,9.1689,9.3058,9.1739
130,8.9445,8.9885,8.9454
140,8.7208,8.6832,8.7204
150,8.5008,8.3919,8.5002
160,8.2865,8.1155,8.286
170,8.0791,7.8538,8.0787
180,7.8791,7.6065,7.8789
190,7.6869,7.373,7.6867
200,7.5023,7.1524,7.5022
210,7.3254,6.9441,7.3253
220,7.1558,6.7472,7.1558
230,6.9934,6.5609,6.9934
240,6.8379,6.3846,6.8379
250,6.6889,6.2174,6.6889
260,6.5461,6.0589,6.5461
270,6.4092,5.9083,6.4092
280,6.2779,5.7652,6.2779
290,6.1519,5.6294,6.1519
300,6.0309,5.5,6.0309
310,5.9147,5.3767,5.9147
320,5.803,5.259,5.803
330,5.6955,5.1465,5.6955
340,5.592,5.0389,5.592
350,5.4924,4.9359,5.4924
360,5.3964,4.8373,5.3964
370,5.3039,4.7426,5.3039
380,5.2145,4.6518,5.2145
390,5.1283,4.5646,5.1283
400,5.0451,4.4807,5.0451
410,4.9646,4.4,4.9646
420,4.8867,4.3224,4.8867
430,4.8114,4.2475,4.8114
440,4.7386,4.1754,4.7386
450,4.668,4.1058,4.668
460,4.5996,4.0386,4.5996
470,4.5332,3.9737,4.5332
480,4.4689,3.9109,4.4689
490,4.4065,3.8503,4.4065
500,4.3459,3.7916,4.3459
510,4.2871,3.7347,4.2871
520,4.2299,3.6796,4.2299
530,4.1743,3.6263,4.1743
540,4.1203,3.5745,4.1203
550,4.0677,3.5243,4.0677
560,4.0165,3.4756,4.0165
570,3.9667,3.4282,3.9667
580,3.9182,3.3822,3.9182
590,3.8709,3.3376,3.8709
600,3.8249,3.2941,3.8249
610,3.7799,3.2518,3.7799
620,3.7361,3.2107,3.7361
630,3.6934,3.1707,3.6934
640,3.6517,3.1317,3.6517
650,3.611,3.0937,3.611
660,3.5713,3.0567,3.5713
670,3.5324,3.0206,3.5324
680,3.4945,2.9854,3.4945
690,3.4574,2.9511,3.4574
700,3.4212,2.9176,3.4212
710,3.3857,2.8849,3.3857
720,3.3511,2.853,3.3511
730,3.3172,2.8218,3.3172
740,3.284,2.7913,3.284
750,3.2515,2.7615,3.2515
760,3.2197,2.7324,3.2197
770,3.1886,2.704,3.1886
780,3.1581,2.6761,3.1581
790,3.1282,2.6489,3.1282
800,3.0989,2.6223,3.0989
810,3.0702,2.5962,3.0702
820,3.042,2.5706,3.042
830,3.0144,2.5456,3.0144
840,2.9874,2.5211,2.9874
850,2.9608,2.4971,2.9608
860,2.9348,2.4736,2.9348
870,2.9092,2.4506,2.9092
880,2.8841,2.428,2.8841
890,2.8595,2.4058,2.8595
900,2.8353,2.3841,2.8353
910,2.8115,2.3628,2.8115
920,2.7882,2.3419,2.7882
930,2.7653,2.3213,2.7653
940,2.7428,2.3012,2.7428
950,2.7206,2.2814,2.7206
960,2.6989,2.262,2.6989
970,2.6775,2.2429,2.6775
980,2.6565,2.2242,2.6565
990,2.6358,2.2058,2.6358
1000,2.6155,2.1877,2.6155
1100,2.4292,2.0229,2.4292
1200,2.2692,1.8825,2.2692
1300,2.1302,1.7613,2.1302
1400,2.0082,1.6557,2.0082
1500,1.9003,1.5627,1.9003
1600,1.8041,1.4801,1.8041
1700,1.7177,1.4063,1.7177
1800,1.6397,1.34,1.6397
1900,1.5689,1.2799,1.5689
2000,1.5043,1.2254,1.5043
2100,1.4452,1.1755,1.4452
2200,1.3908,1.1298,1.3908
2300,1.3406,1.0877,1.3406
2400,1.2941,1.0488,1.2941
2500,1.2509,1.0127,1.2509
2600,1.2107,0.97922,1.2107
2700,1.1731,0.94798,1.1731
2800,1.138,0.91879,1.138
2900,1.105,0.89144,1.105
3000,1.074,0.86577,1.074
3100,1.0448,0.84162,1.0448
3200,1.0172,0.81885,1.0172
3300,0.99112,0.79736,0.99112
3400,0.96644,0.77703,0.96644
3500,0.94302,0.75777,0.94302
3600,0.92079,0.7395,0.92079
3700,0.89964,0.72214,0.89964
3800,0.87949,0.70562,0.87949
3900,0.86029,0.68989,0.86029
4000,0.84195,0.67488,0.84195
4100,0.82442,0.66054,0.82442
4200,0.80766,0.64684,0.80766
4300,0.7916,0.63373,0.7916
4400,0.7762,0.62117,0.7762
4500,0.76143,0.60913,0.76143
4600,0.74724,0.59757,0.74724
4700,0.73361,0.58647,0.73361
4800,0.72049,0.57579,0.72049
4900,0.70786,0.56552,0.70786
5000,0.69569,0.55563,0.69569
